Book Title,Authors,Chapter Title,Date of Highlight,Book URL,Chapter URL,Highlight URL,Highlight,Personal Note
"Mythical Man-Month, The: Essays on Software Engineering, Anniversary Edition",Frederick P. Brooks Jr.,Chapter 2. The Mythical Man-Month,2019-12-03,https://learning.oreilly.com/library/view/mythical-man-month-the/0201835959/,https://learning.oreilly.com/library/view/mythical-man-month-the/0201835959/ch02.html,https://learning.oreilly.com/a/mythical-man-month-the/34707332/,Men and months are interchangeable commodities only when a task can be partitioned among many workers with no communication among them,
"Mythical Man-Month, The: Essays on Software Engineering, Anniversary Edition",Frederick P. Brooks Jr.,Chapter 2. The Mythical Man-Month,2019-12-03,https://learning.oreilly.com/library/view/mythical-man-month-the/0201835959/,https://learning.oreilly.com/library/view/mythical-man-month-the/0201835959/ch02.html,https://learning.oreilly.com/a/mythical-man-month-the/34707283/,schedule progress is poorly monitored. Techniques proven and routine in other engineering disciplines are considered radical innovations in software engineering.,
"Mythical Man-Month, The: Essays on Software Engineering, Anniversary Edition",Frederick P. Brooks Jr.,Chapter 2. The Mythical Man-Month,2019-12-03,https://learning.oreilly.com/library/view/mythical-man-month-the/0201835959/,https://learning.oreilly.com/library/view/mythical-man-month-the/0201835959/ch02.html,https://learning.oreilly.com/a/mythical-man-month-the/34707280/,"our estimating techniques fallaciously confuse effort with progress, hiding the assumption that men and months are interchangeable.",
Prometheus: Up & Running,Brian Brazil,20. Putting It All Together,2019-09-05,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch20.html,https://learning.oreilly.com/a/prometheus-up/30457729/,"topk(10, count by(__name__)({__name__=~"".+""}))
to find metrics with high cardinality",
Prometheus: Up & Running,Brian Brazil,20. Putting It All Together,2019-09-05,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch20.html,https://learning.oreilly.com/a/prometheus-up/30457730/,"prometheus_rule_evaluation_failures_total, prometheus_tsdb_compactions_​failed_total, and prometheus_tsdb_wal_corruptions_total indicate that something has gone wrong in the storage layer. In the worst case you can always stop Prometheus, delete24 the storage directory, and start it back up again.",
Prometheus: Up & Running,Brian Brazil,20. Putting It All Together,2019-10-30,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch20.html,https://learning.oreilly.com/a/prometheus-up/32751814/,"prometheus_notifications_dropped_total indicates issues talking to the Alertmanager, and if prometheus_notifications_queue_length is approaching prometheus_notifications_queue_capacity, you may start losing alerts.",
Prometheus: Up & Running,Brian Brazil,20. Putting It All Together,2019-10-30,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch20.html,https://learning.oreilly.com/a/prometheus-up/32751815/,prometheus_rule_group_iterations_missed_total can indicate that some rule groups are taking too long to evaluate. Comparing prometheus_rule_group_​last_duration_seconds against prometheus_rule_group_interval_seconds can tell you which group is at fault and if it is a recent change in behaviour.,
Prometheus: Up & Running,Brian Brazil,20. Putting It All Together,2019-09-05,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch20.html,https://learning.oreilly.com/a/prometheus-up/30457960/,"A global Prometheus can then scrape all of your per-datacenter metamonitoring Prometheus servers, likely both for /metrics and federating aggregated metrics about all of the Prometheus servers in your organisation.",
Prometheus: Up & Running,Brian Brazil,20. Putting It All Together,2019-09-05,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch20.html,https://learning.oreilly.com/a/prometheus-up/30457961/,How you monitor your monitoring is known as metamonitoring.,
Prometheus: Up & Running,Brian Brazil,20. Putting It All Together,2019-09-05,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch20.html,https://learning.oreilly.com/a/prometheus-up/30457962/,The easiest way for you to test if clustering is working is to create a silence on one Alertmanager and see if it appears on the other Alertmanager. There will also be a list of all members of the cluster on the Alertmanager’s Status page.,
Prometheus: Up & Running,Brian Brazil,20. Putting It All Together,2019-09-05,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch20.html,https://learning.oreilly.com/a/prometheus-up/30457963/,"For an existing Prometheus12 you can run a PromQL query to report the samples ingested per second:

rate(prometheus_tsdb_head_samples_appended_total[5m])",
Prometheus: Up & Running,Brian Brazil,20. Putting It All Together,2019-09-05,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch20.html,https://learning.oreilly.com/a/prometheus-up/30457964/,"While Prometheus can achieve compression of 1.3 bytes per sample in production, when estimating I tend to use 2 bytes per sample to be conservative. The default retention for Prometheus is 15 days, so 100,000 samples per second would be around 240 GB over 15 days. You can increase the retention with the --storage.tsdb.retention flag, and control where Prometheus stores data with the --storage.tsdb.path flag",
Prometheus: Up & Running,Brian Brazil,20. Putting It All Together,2019-09-05,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch20.html,https://learning.oreilly.com/a/prometheus-up/30457965/,"To avoid the aggregated metrics having the instance label of the Prometheus target, honor_labels",
Prometheus: Up & Running,Brian Brazil,20. Putting It All Together,2019-09-05,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch20.html,https://learning.oreilly.com/a/prometheus-up/30457966/,Federation allows you to have a global Prometheus that pulls aggregated metrics from your datacenter Prometheus servers,
Prometheus: Up & Running,Brian Brazil,20. Putting It All Together,2019-09-05,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch20.html,https://learning.oreilly.com/a/prometheus-up/30457967/,I recommend starting by running the Node exporter1 and Prometheus.,For deployment
Prometheus: Up & Running,Brian Brazil,19. Alertmanager,2019-09-04,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch19.html,https://learning.oreilly.com/a/prometheus-up/30408250/,"Inhibitions currently15 live at the top level of alertmanager.yml. You must specify what alerts to look for, what alerts they will suppress, and which labels must match between the two",
Prometheus: Up & Running,Brian Brazil,19. Alertmanager,2019-09-04,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch19.html,https://learning.oreilly.com/a/prometheus-up/30408174/,"CommonLabels
CommonLabels is all the labels that are common across all the alerts in your notification. This will always include all the labels in GroupLabels, and also any other labels that happen to be common",
Prometheus: Up & Running,Brian Brazil,19. Alertmanager,2019-09-04,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch19.html,https://learning.oreilly.com/a/prometheus-up/30408171/,"GroupLabels is one of the top-level fields you can access in templating, but there are several others:

GroupLabels
GroupLabels contains the group labels of the notification, so will be all the labels listed in the group_by for the route that this group came from.",
Prometheus: Up & Running,Brian Brazil,19. Alertmanager,2019-09-04,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch19.html,https://learning.oreilly.com/a/prometheus-up/30408160/,All notifiers except the webhook9 permit templating using the same Go templating system,
Prometheus: Up & Running,Brian Brazil,19. Alertmanager,2019-09-04,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch19.html,https://learning.oreilly.com/a/prometheus-up/30407728/,"All these settings can be provided on a per-route basis, and are inherited as defaults by child routes",
Prometheus: Up & Running,Brian Brazil,19. Alertmanager,2019-09-04,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch19.html,https://learning.oreilly.com/a/prometheus-up/30407706/,"For ticketing systems, you may have closed off an issue as resolved, but you will want it reopened if the alert is still firing.

For this you can take advantage of the repeat_interval",
Prometheus: Up & Running,Brian Brazil,19. Alertmanager,2019-09-04,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch19.html,https://learning.oreilly.com/a/prometheus-up/30407671/,"When should the Alertmanager send you another notification for the group, now including these new alerts? This is controlled by group_interval",
Prometheus: Up & Running,Brian Brazil,19. Alertmanager,2019-09-04,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch19.html,https://learning.oreilly.com/a/prometheus-up/30407663/,It’d be good if you could delay the initial notification for the group a little to see if more alerts are going to come in. This is exactly what group_wait does,
Prometheus: Up & Running,Brian Brazil,19. Alertmanager,2019-09-04,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch19.html,https://learning.oreilly.com/a/prometheus-up/30407642/,There are two settings you can adjust to control how the Alertmanager throttles notifications for a group: group_wait and group_interval.,
Prometheus: Up & Running,Brian Brazil,19. Alertmanager,2019-09-04,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch19.html,https://learning.oreilly.com/a/prometheus-up/30407617/,The group_by field allows you to specify a list of labels to group alerts by; this works in the same way as the by clause that you can use with aggregation operators,
Prometheus: Up & Running,Brian Brazil,19. Alertmanager,2019-09-04,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch19.html,https://learning.oreilly.com/a/prometheus-up/30407586/,There is a visual routing tree editor on the Prometheus website that can show you the tree and what routes alerts will follow on it,
Prometheus: Up & Running,Brian Brazil,19. Alertmanager,2019-09-04,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch19.html,https://learning.oreilly.com/a/prometheus-up/30407567/,You should have a standard label such as team or service across your organisation that distinguishes who owns what alerts. This label will usually but not always come from external_labels,
Prometheus: Up & Running,Brian Brazil,19. Alertmanager,2019-09-04,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch19.html,https://learning.oreilly.com/a/prometheus-up/30407556/,severity: (ticket|issue|email),
Prometheus: Up & Running,Brian Brazil,19. Alertmanager,2019-09-04,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch19.html,https://learning.oreilly.com/a/prometheus-up/30407555/,There is also a match_re field that requires that the given label match the given regular expression.,
Prometheus: Up & Running,Brian Brazil,19. Alertmanager,2019-09-04,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch19.html,https://learning.oreilly.com/a/prometheus-up/30407549/,"When an alert arrives it starts at the default route and tries to match against its first child route, which is defined in the (possibly empty) routes field. If your alert has a label that is exactly severity=""page"", it matches this route and matching halts, as this route has no children to consider.",
Prometheus: Up & Running,Brian Brazil,19. Alertmanager,2019-09-04,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch19.html,https://learning.oreilly.com/a/prometheus-up/30407539/,"To detect bad configuration files in advance, you can use the amtool check-config command to check your alertmanager.yml.2",
Prometheus: Up & Running,Brian Brazil,19. Alertmanager,2019-09-04,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch19.html,https://learning.oreilly.com/a/prometheus-up/30407527/,"Now that your alerts have been inhibited, silenced, routed, grouped, and throttled, they finally get to the stage of being sent out as notifications through a receiver.",
Prometheus: Up & Running,Brian Brazil,18. Alerting,2019-09-03,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch18.html,https://learning.oreilly.com/a/prometheus-up/30365676/,"For further discussion of how to approach alerting on and managing systems I
would recommend reading
“My Philsophy on Alerting” by Rob Ewaschuk.",
Prometheus: Up & Running,Brian Brazil,17. Recording Rules,2019-09-03,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch17.html,https://learning.oreilly.com/a/prometheus-up/30360700/,"I can tell that it has job and device labels, the metric it is based off is
node_disk_read_bytes, and that it is a counter that
rate(node_disk_read_bytes​_total[5m]) was applied to. These parts are the
level, metric, and operations.",
Prometheus: Up & Running,Brian Brazil,17. Recording Rules,2019-09-03,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch17.html,https://learning.oreilly.com/a/prometheus-up/30360621/,"Rather than asking PromQL to access and process thousands of time series for
the entire range of each graph on your dashboard, you can precompute this
value using a rule group using something like:3

groups:
 - name: node
   rules:
    - record: job:process_cpu_seconds:rate5m
      expr: >
        sum without(instance)(
          rate(process_cpu_seconds_total{job=""node""}[5m])
        )

which will output to a metric called job:process_cpu_seconds:rate5m.",
Prometheus: Up & Running,Brian Brazil,17. Recording Rules,2019-09-03,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch17.html,https://learning.oreilly.com/a/prometheus-up/30360583/,"To detect bad configuration files or rules in advance, you can use the promtool check
config command to check your prometheus.yml. This will also check all the
rule files referenced by the prometheus.yml. You might have this as a
pre-submit check or unit test that is applied before the configuration file is
rolled out. If you want to check the syntax of individual rule files you can
use promtool check rules.",
Prometheus: Up & Running,Brian Brazil,17. Recording Rules,2019-09-03,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch17.html,https://learning.oreilly.com/a/prometheus-up/30360579/,"To ask Prometheus to reload its configuration you can send it the SIGHUP
signal using a command like:

kill -HUP <pid>

where pid is the process ID of Prometheus. You can also send a HTTP POST to
the /-/reload endpoint of Prometheus, but for security reasons this
requires that the --web.enable-lifecycle flag is specified. If the reload
fails, Prometheus will log this, and you will see the
prometheus_config_last_reload_successful metric change to 0.",
Prometheus: Up & Running,Brian Brazil,16. Functions,2019-09-03,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch16.html,https://learning.oreilly.com/a/prometheus-up/30359994/,"Aggregators such as avg work across the samples in an instant vector. There
is also a set of functions such as avg_over_time that apply the same logic,
but across the values of a time series in a range vector.",
Prometheus: Up & Running,Brian Brazil,16. Functions,2019-09-03,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch16.html,https://learning.oreilly.com/a/prometheus-up/30359878/,"holt_winters(process_resident_memory_bytes[1h], 0.1, 0.5)

would smooth memory usage with a smoothing factor of 0.1 and a trend factor
of 0.5. Both factors must be between 0 and 1.",
Prometheus: Up & Running,Brian Brazil,16. Functions,2019-09-03,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch16.html,https://learning.oreilly.com/a/prometheus-up/30359751/,"predict_linear is useful for resource limit alerts, where static thresholds
such as 1 GB free or percentage thresholds such as 10% free tend to have false
positives and false negatives depending on whether you are working with
relatively large or small filesystems. A 1 GB threshold on a 1 TB filesystem
would alert you too late, but would also alert you too early on a 2 GB
filesystem. predict_linear works better across all sizes.",
Prometheus: Up & Running,Brian Brazil,16. Functions,2019-09-03,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch16.html,https://learning.oreilly.com/a/prometheus-up/30359742/,"predict_linear goes a step further than deriv and predicts what the value of
a gauge will be in the future based on data in the provided range. For example:

predict_linear(node_filesystem_free_bytes{job=""node""}[1h], 4 * 3600)

would predict how much free space would be left on each filesystem in four
hours based on the past hour of samples",
Prometheus: Up & Running,Brian Brazil,16. Functions,2019-09-03,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch16.html,https://learning.oreilly.com/a/prometheus-up/30359691/,"The deriv function uses least-squares regression12 to estimate the slope of each of the time
series in a range vector.",
Prometheus: Up & Running,Brian Brazil,16. Functions,2019-09-03,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch16.html,https://learning.oreilly.com/a/prometheus-up/30359686/,"Often you will want to know how quickly a gauge is changing; for example, how
quickly a backlog is increasing if it is increasing at all. This would allow
you to alert on not only the backlog being higher than you’d like but also
that it has not already started to go down.",
Prometheus: Up & Running,Brian Brazil,16. Functions,2019-09-03,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch16.html,https://learning.oreilly.com/a/prometheus-up/30359661/,"The changes function allows you
to count how many times a gauge has changed value,",
Prometheus: Up & Running,Brian Brazil,16. Functions,2019-09-03,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch16.html,https://learning.oreilly.com/a/prometheus-up/30359613/,"You may sometimes suspect that a counter is resetting more often than it should
be. The resets function returns how many times each time series in a range
vector has reset",
Prometheus: Up & Running,Brian Brazil,16. Functions,2019-09-03,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch16.html,https://learning.oreilly.com/a/prometheus-up/30359601/,"irate is like rate in that it returns the per-second rate at which a
counter is increasing. The algorithm it uses is much simpler though; it only
looks at the last two samples of the range vector it is passed.",
Prometheus: Up & Running,Brian Brazil,16. Functions,2019-09-03,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch16.html,https://learning.oreilly.com/a/prometheus-up/30359468/,"increase(x_total[5m])
is exactly equivalent to rate(x_total[5m]) * 300,",
Prometheus: Up & Running,Brian Brazil,16. Functions,2019-09-03,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch16.html,https://learning.oreilly.com/a/prometheus-up/30359456/,increase is merely syntactic sugar on top of rate,
Prometheus: Up & Running,Brian Brazil,16. Functions,2019-09-03,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch16.html,https://learning.oreilly.com/a/prometheus-up/30359444/,"rate returns how fast a counter
is increasing per second for each time series in the range vector passed to it.",
Prometheus: Up & Running,Brian Brazil,16. Functions,2019-09-03,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch16.html,https://learning.oreilly.com/a/prometheus-up/30359414/,"Seconds are the base unit for Prometheus, so you should use increase only
when displaying values to humans. Within your recording rules and alerts it is
best to stick to rate for consistency.",
Prometheus: Up & Running,Brian Brazil,16. Functions,2019-09-03,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch16.html,https://learning.oreilly.com/a/prometheus-up/30359363/,"Values are rarely exact. Since scrapes for different targets happen at different
times, there can be jitter over time, the steps of a query_range call will rarely align perfectly with scrapes, and scrapes are expected to fail every now
and then. In the face of such challenges, rate is designed to be robust, and
the result of rate is intended to be correct when looked at on average over
time.",
Prometheus: Up & Running,Brian Brazil,16. Functions,2019-09-03,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch16.html,https://learning.oreilly.com/a/prometheus-up/30359310/,"absent is useful for detecting if an entire job has gone missing
from service discovery. Alerting on up == 0 doesn’t work too well when you have
no targets to produce up metrics! Even when using static_configs it can be
wise to have such an alert in case generation of your prometheus.yml goes
awry.

If you want instead to alert on specific metrics that are missing from a
target, you can use unless, which was covered in “unless operator”.",
Prometheus: Up & Running,Brian Brazil,15. Binary Operators,2019-09-01,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch15.html,https://learning.oreilly.com/a/prometheus-up/30307751/,"If a binary operator returns an empty instant vector when you were expecting a
result, it is probably because the labels of the samples in the operands don’t
match. This is often due to a label that is present on one side of the operator
but not the other.",
Prometheus: Up & Running,Brian Brazil,14. Aggregation Operators,2019-09-01,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch14.html,https://learning.oreilly.com/a/prometheus-up/30307577/,"quantile, histogram_quantile, and quantile_over_time
As you may have noticed by now, there is more than one PromQL function or
operator with quantile in the name.

The quantile aggregator works across an instant vector in an aggregation
group.

The quantile_over_time function works across a single time series at a time
in a range vector.

The histogram_quantile function works across the buckets of one histogram
metric child at a time in an instant vector.",
Prometheus: Up & Running,Brian Brazil,14. Aggregation Operators,2019-09-01,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch14.html,https://learning.oreilly.com/a/prometheus-up/30307409/,"The main use of the standard deviation in monitoring is to detect outliers. In
normally distributed data you would expect that about 68% of samples would be
within one standard deviation of the mean, and 95% within two standard
deviations.7 If one instance in a job has a metric several
standard deviations away from the average, that’s a good indication that
something is wrong with it.",
Prometheus: Up & Running,Brian Brazil,14. Aggregation Operators,2019-09-01,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch14.html,https://learning.oreilly.com/a/prometheus-up/30306960/,"Where without specifies the labels to remove, by specifies the labels to keep.",
Prometheus: Up & Running,Brian Brazil,14. Aggregation Operators,2019-09-01,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch14.html,https://learning.oreilly.com/a/prometheus-up/30306941/,"When aggregating metrics you should usually try to preserve such target labels, and thus you should use the without clause when aggregating to specify the specific labels you want to remove",
Prometheus: Up & Running,Brian Brazil,13. Introduction to PromQL,2019-08-31,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch13.html,https://learning.oreilly.com/a/prometheus-up/30287860/,"The query range endpoint at /api/v1/query_range is the main HTTP endpoint of
Prometheus you will use, as it is the endpoint to use for graphing.
Under the covers, query_range is syntactic sugar (plus some performance
optimisations) for multiple calls to the query endpoint.",
Prometheus: Up & Running,Brian Brazil,13. Introduction to PromQL,2019-08-31,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch13.html,https://learning.oreilly.com/a/prometheus-up/30287801/,"Prometheus offers a number of HTTP APIs. The ones you will mostly interact with
are query and query_range, which give you access to PromQL and can be used
by dashboarding tools or custom reporting scripts.",
Prometheus: Up & Running,Brian Brazil,13. Introduction to PromQL,2019-08-31,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch13.html,https://learning.oreilly.com/a/prometheus-up/30287716/,"An instant vector selector returns an instant vector of the most recent
samples before the query evaluation time, which is to say a list of zero or
more time series.",
Prometheus: Up & Running,Brian Brazil,13. Introduction to PromQL,2019-08-31,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch13.html,https://learning.oreilly.com/a/prometheus-up/30287444/,"Usually you would use a 5- or 10-minute rate with histograms.
All the bucket time series combined with any labels, and a long range on the
rate, can make for a lot of samples that need to be processed. Be wary of
PromQL expressions using ranges that are hours or days, as they can be
relatively expensive to calculate",
Prometheus: Up & Running,Brian Brazil,13. Introduction to PromQL,2019-08-31,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch13.html,https://learning.oreilly.com/a/prometheus-up/30287284/,"Counters track the number or size of events, and the value your applications
expose on their /metrics is the total since it started. But that
total is of little use to you on its own, what you really want to know is how
quickly the counter is increasing over time. This is usually done using the
rate function, though the increase and irate functions
also operate on counter values.",
Prometheus: Up & Running,Brian Brazil,13. Introduction to PromQL,2019-08-31,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch13.html,https://learning.oreilly.com/a/prometheus-up/30287280/,"A summary metric will usually contain both a _sum and _count, and sometimes
a time series with no suffix with a quantile label. The _sum and _count
are both counters.",
Prometheus: Up & Running,Brian Brazil,11. Working with Other Monitoring Systems,2019-08-31,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch11.html,https://learning.oreilly.com/a/prometheus-up/30285781/,"StatsD uses events rather than metrics so the StatsD exporter aggregates the events into metrics, and can also extract labels.",
Prometheus: Up & Running,Brian Brazil,10. Common Exporters,2019-08-31,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch10.html,https://learning.oreilly.com/a/prometheus-up/30285708/,Grok is a way to parse unstructured logs that is commonly used with Logstash.3,
Prometheus: Up & Running,Brian Brazil,10. Common Exporters,2019-08-31,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch10.html,https://learning.oreilly.com/a/prometheus-up/30285686/,"Similar to the Consul exporter’s consul_up, there is a haproxy_up metric, indicating if talking to HAProxy succeeded.",
Prometheus: Up & Running,Brian Brazil,10. Common Exporters,2019-08-31,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch10.html,https://learning.oreilly.com/a/prometheus-up/30285670/,"Exporters can be considered as a form of proxy. They take in a scrape request from Prometheus, fetch metrics from a process, munge them into a format that Prometheus can understand, and respond with them to Prometheus.",
Prometheus: Up & Running,Brian Brazil,10. Common Exporters,2019-08-31,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch10.html,https://learning.oreilly.com/a/prometheus-up/30285661/,"when alerting on Consul being down, you should check both up and consul_up.",
Prometheus: Up & Running,Brian Brazil,8. Service Discovery,2019-08-30,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch08.html,https://learning.oreilly.com/a/prometheus-up/30264501/,"When you have to use these actions, prefer using labeldrop where practical. With labelkeep you need to list every single label you want to keep, including __name__, le, and quantile.",
Prometheus: Up & Running,Brian Brazil,8. Service Discovery,2019-08-30,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch08.html,https://learning.oreilly.com/a/prometheus-up/30264496/,"This is where labeldrop and labelkeep come in. Similar to labelmap, they apply to label names rather than to label values. Instead of copying labels, labeldrop and labelkeep remove labels.",
Prometheus: Up & Running,Brian Brazil,8. Service Discovery,2019-08-30,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/,https://learning.oreilly.com/library/view/prometheus-up/9781492034131/ch08.html,https://learning.oreilly.com/a/prometheus-up/30264478/,"You could also use metric_relabel_configs to rename metrics, rename labels, or even extract labels from metric names.",
