Book Title,Chapter Title,Date of Highlight,Book URL,Chapter URL,Annotation URL,Highlight,Personal Note
Prometheus: Up & Running,8. Service Discovery,2019-08-30,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch08.html,https://learning.oreilly.com/library/view/-/9781492034131/ch08.html#179c998e-b646-4000-aef4-0447daa9fc70,Metric relabelling gives you access to the time series after it is scraped but before it is written to storage. The keep and drop actions can be applied to the __name__ label,
Prometheus: Up & Running,8. Service Discovery,2019-08-30,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch08.html,https://learning.oreilly.com/library/view/-/9781492034131/ch08.html#3f4243b3-82d4-40d5-b3f2-b4cdc8b90dcc,"To help you remember which is which, relabel_configs occurs when figuring out what to scrape, metrics_relabel_configs happens after the scrape has occurred",
Prometheus: Up & Running,8. Service Discovery,2019-08-30,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch08.html,https://learning.oreilly.com/library/view/-/9781492034131/ch08.html#20729be3-1a03-4afd-a807-c99e28bc86f5,"If relabelling produces two identical targets from one of your scrape configs, they will be deduplicated automatically.",
Prometheus: Up & Running,8. Service Discovery,2019-08-30,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch08.html,https://learning.oreilly.com/library/view/-/9781492034131/ch08.html#cc6887f7-94c5-4483-a040-637ca6f4c130,"But target labels come with a cost. While it is quite cheap to add one more label in terms of resources, the real cost comes when you are writing PromQL. Every additional label is one more you need to keep in mind for every single PromQL expression you write.",
Prometheus: Up & Running,8. Service Discovery,2019-08-30,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch08.html,https://learning.oreilly.com/library/view/-/9781492034131/ch08.html#69e09b79-e670-4ad6-bf11-e5f6bf4165b1,what if you just wanted to monitor the infrastructure team’s machines? You can do this with the keep relabel action,
Prometheus: Up & Running,8. Service Discovery,2019-08-30,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch08.html,https://learning.oreilly.com/library/view/-/9781492034131/ch08.html#69d764fa-53ac-40c8-a0da-f07994c793fa,"If you want to monitor Consul itself, there is a Consul exporter.",
Prometheus: Up & Running,8. Service Discovery,2019-08-30,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch08.html,https://learning.oreilly.com/library/view/-/9781492034131/ch08.html#07a99031-db1e-4821-85ca-e8d310aca373,"If you visit http://localhost:9090/service-discovery in your browser4 and click on show more, you will see Figure 8-1, with both job and team labels from filesd.json.",
Prometheus: Up & Running,8. Service Discovery,2019-08-30,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch08.html,https://learning.oreilly.com/library/view/-/9781492034131/ch08.html#0047f234-aff7-4c7e-bf0b-c3838b40e282,"File service discovery, usually referred to as file SD, does not use the network. Instead, it reads monitoring targets from files you provide on the local filesystem. This allows you to integrate with service discovery systems Prometheus doesn’t support out of the box",
Prometheus: Up & Running,8. Service Discovery,2019-08-30,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch08.html,https://learning.oreilly.com/library/view/-/9781492034131/ch08.html#ef02e8fa-7e93-45de-9d9d-966f1947f9a3,"A good service discovery mechanism will provide you with metadata. This may be the name of a service, its description, which team owns it, structured tags about it, or anything else that you may find useful. Metadata is what you will convert into target labels, and generally the more metadata you have, the better.",
Prometheus: Up & Running,8. Service Discovery,2019-08-30,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch08.html,https://learning.oreilly.com/library/view/-/9781492034131/ch08.html#74ddad8e-80f5-4f2c-a4db-f744b3abfb95,"Labels are a key part of Prometheus (see Chapter 5), and assigning target labels to targets allows them to be grouped and organised",
Prometheus: Up & Running,8. Service Discovery,2019-08-30,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch08.html,https://learning.oreilly.com/library/view/-/9781492034131/ch08.html#13103be1-0711-4948-988b-9d9886001627,"Prometheus supports many common sources of service information, such as Consul, Amazon’s EC2, and Kubernetes out of the box.",
Prometheus: Up & Running,7. Node Exporter,2019-08-29,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch07.html,https://learning.oreilly.com/library/view/-/9781492034131/ch07.html#674df951-b7c2-4f77-8250-14c20a9b54d5,"node_memory_MemFree_bytes is the amount of memory that isn’t used by anything, but that doesn’t mean it is all the memory you have to spare",
Prometheus: Up & Running,7. Node Exporter,2019-08-29,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch07.html,https://learning.oreilly.com/library/view/-/9781492034131/ch07.html#fe90c057-6b88-49f0-8ddc-111b441a035d,"node_memory_MemAvailable is a heuristic from the kernel for how much memory is really available, but was only added in version 3.14 of Linux. If you are running a new enough kernel, this is a metric you could use to detect memory exhaustion",
Prometheus: Up & Running,7. Node Exporter,2019-08-29,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch07.html,https://learning.oreilly.com/library/view/-/9781492034131/ch07.html#7ceeb356-5c89-4df4-ae63-f0f52be501f9,"The main metric from the cpu collector is node_cpu_seconds_total, which is a counter indicating how much time each CPU spent in each mode",
Prometheus: Up & Running,7. Node Exporter,2019-08-29,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch07.html,https://learning.oreilly.com/library/view/-/9781492034131/ch07.html#8f5f471c-39c3-4e38-a0c0-f113c6cfa872,"The Node exporter1 is likely one of the first exporters you will use, as already seen in Chapter 2. It exposes machine-level metrics, largely from your operating system’s kernel, such as CPU, memory, disk space, disk I/O, network bandwidth, and motherboard temperature.",
Prometheus: Up & Running,6. Dashboarding with Grafana,2019-08-29,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch06.html,https://learning.oreilly.com/library/view/-/9781492034131/ch06.html#c9232578-6329-4e8d-978c-aa88fdb0ea19,"Snapshots are perfect for postmortems and outage reports, where you want to preserve how the dashboard looked",
Prometheus: Up & Running,6. Dashboarding with Grafana,2019-08-29,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch06.html,https://learning.oreilly.com/library/view/-/9781492034131/ch06.html#a4ade1a5-36b8-4172-a4af-d3804afe3891,"Configure the query expression to be rate(node_network_​receive_bytes_total{device=""$Device""}[1m]), and $Device will be substituted with the value of the template variable.11 Set the Legend Format to {{device}}, the Title to Bytes Received, and the Unit to bytes/sec under data rate.",
Prometheus: Up & Running,6. Dashboarding with Grafana,2019-08-29,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch06.html,https://learning.oreilly.com/library/view/-/9781492034131/ch06.html#131dd28f-54ee-4fd3-8d44-1ed2f0ce47b0,"Click on the gear icon up top and then Variables.10 Click +Add variable to add a template variable. The Name should be Device, and the Data source is Prometheus with a Refresh of On Time Range Change. The Query you will use is node_network_receive_bytes_total with a Regex of .*device=""(.*?)"".*, which will extract out the value of the device labels.",
Prometheus: Up & Running,6. Dashboarding with Grafana,2019-08-29,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch06.html,https://learning.oreilly.com/library/view/-/9781492034131/ch06.html#f09a0014-1bc8-4098-864e-e8c0fa4194f4,"Displaying label values is handy for software versions on your graphs. Add another Singlestat panel; this time you will use the query expression node_uname_info, which contains the same information as the uname -a command",
Prometheus: Up & Running,6. Dashboarding with Grafana,2019-08-29,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch06.html,https://learning.oreilly.com/library/view/-/9781492034131/ch06.html#4237ddda-9ab6-4f2f-9243-946c61e75d58,The Singlestat panel displays the value of a single time series. More recent versions of Grafana can also show a Prometheus label value.,
Prometheus: Up & Running,6. Dashboarding with Grafana,2019-08-29,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch06.html,https://learning.oreilly.com/library/view/-/9781492034131/ch06.html#0ceb12c0-009c-413c-9e8f-0de26bdf4186,"Monitoring is ultimately about outcomes, such as faster incident resolution and better engineering decisions, not pretty graphs.",
Prometheus: Up & Running,6. Dashboarding with Grafana,2019-08-29,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch06.html,https://learning.oreilly.com/library/view/-/9781492034131/ch06.html#307a6397-895f-4024-aaa9-1d52d6c89288,"To mitigate this you should try to avoid dashboards that serve more than one team or purpose, and instead give them a dashboard each.

The more high-level a dashboard is, the fewer rows and panels it should have.",
Prometheus: Up & Running,6. Dashboarding with Grafana,2019-08-28,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch06.html,https://learning.oreilly.com/library/view/-/9781492034131/ch06.html#65a07951-e911-46e2-9037-fec46882380f,It allows you to render web pages using Go’s templating language2 and easily keep your dashboards in source control.,
Prometheus: Up & Running,6. Dashboarding with Grafana,2019-08-28,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch06.html,https://learning.oreilly.com/library/view/-/9781492034131/ch06.html#11915479-a3e0-42a9-bc6d-5c93ea345d75,There is a feature included with Prometheus called console templates that can be used for dashboards,
Prometheus: Up & Running,5. Labels,2019-08-28,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch05.html,https://learning.oreilly.com/library/view/-/9781492034131/ch05.html#4746152f-0bd6-449b-8c73-01324b09c0b0,"The ten biggest metrics in a Prometheus commonly constitute over half of its resource usage, and this is almost always due to label cardinality. There is sometimes confusion that if the issue is the number of label values, if you were to move the label value into the metric name wouldn’t that fix the problem? As the underlying resource constraint is actually time series cardinality (which manifests due to label values), moving label values to the metric name doesn’t change the cardinality, it just makes the metrics harder to use.",
Prometheus: Up & Running,5. Labels,2019-08-28,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch05.html,https://learning.oreilly.com/library/view/-/9781492034131/ch05.html#afc4f6df-dce4-4e3a-954b-84ffc16c5c14,One hint that an instrumentation label is not useful is if any time you use the metric you find yourself needing to specify that label in PromQL.,
Prometheus: Up & Running,5. Labels,2019-08-28,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch05.html,https://learning.oreilly.com/library/view/-/9781492034131/ch05.html#55a4bc3a-ac1e-42f6-85de-1d87afc5f4a0,The number of application instances running each version of Python would be sum by (version)(python_info),For this we need to add an info label
Prometheus: Up & Running,5. Labels,2019-08-28,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch05.html,https://learning.oreilly.com/library/view/-/9781492034131/ch05.html#2a89ac04-ba85-4431-8b8f-3f0e59f1c750,"If you add or remove a label from instrumentation, it is always a breaking change. Removing a label removes a distinction a user may have been depending on. Adding a label breaks aggregation that uses the without clause.",
Prometheus: Up & Running,5. Labels,2019-08-28,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch05.html,https://learning.oreilly.com/library/view/-/9781492034131/ch05.html#9ca3b187-f4e7-4e62-8661-85a526bb7599,You could also aggregate by resource_state using sum without(resource)(resource_state) to see how many resources are in each state.,By adding a label for each state
Prometheus: Up & Running,5. Labels,2019-08-28,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch05.html,https://learning.oreilly.com/library/view/-/9781492034131/ch05.html#2bb774ca-96d5-4b20-bc54-b7e8cfcbb8b3,"There is also a by clause that keeps only the labels you specify. without is preferred because if there are additional labels such as env or region across all of a job, they will not be lost",
Prometheus: Up & Running,5. Labels,2019-08-28,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch05.html,https://learning.oreilly.com/library/view/-/9781492034131/ch05.html#0d0b4c51-cd16-43a1-ad1a-79f98a50e5d4,"sum without(path, instance)(rate(hello_worlds_total[5m]))",
Prometheus: Up & Running,5. Labels,2019-08-28,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch05.html,https://learning.oreilly.com/library/view/-/9781492034131/ch05.html#8561f005-f35e-4a0a-8cd3-08896cb2b6a7,This gives you the expression sum without(path)(rate(hello_worlds_total[5m])),
Prometheus: Up & Running,5. Labels,2019-08-28,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch05.html,https://learning.oreilly.com/library/view/-/9781492034131/ch05.html#45c49043-8304-46ac-9908-4f92b177c032,Let’s start by aggregating away the path label.,
Prometheus: Up & Running,5. Labels,2019-08-28,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch05.html,https://learning.oreilly.com/library/view/-/9781492034131/ch05.html#b6563b28-2142-4cce-8d6e-3645ebb657d8,latency_seconds is a metric family. It is only the metric name and its associated type. This is the metric definition when using a client library.,
Prometheus: Up & Running,5. Labels,2019-08-28,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch05.html,https://learning.oreilly.com/library/view/-/9781492034131/ch05.html#f282d8ac-85b0-4d0c-9ed3-47ac4348074e,Target labels are attached by Prometheus as part of the process of scraping metrics.,
Prometheus: Up & Running,5. Labels,2019-08-28,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch05.html,https://learning.oreilly.com/library/view/-/9781492034131/ch05.html#1c1cddcd-d81a-45e3-9e1a-01f67bd3e58f,"Target labels identify a specific monitoring target; that is, a target that Prometheus scrapes.",
Prometheus: Up & Running,5. Labels,2019-08-28,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch05.html,https://learning.oreilly.com/library/view/-/9781492034131/ch05.html#75b09c42-5782-4509-9310-cb258ced2a05,"Instrumentation labels, as the name indicates, come from your instrumentation. They are about things that are known inside your application or library, such as the type of HTTP requests it receives, which databases it talks to, and other internal specifics.",
Prometheus: Up & Running,5. Labels,2019-08-28,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch05.html,https://learning.oreilly.com/library/view/-/9781492034131/ch05.html#46aed289-02a3-422b-ac7b-055e8fdc1b53,"Instrumentation labels, as the name indicates, come from your instrumentation. They are about things that are known inside your application or library",
Prometheus: Up & Running,5. Labels,2019-08-28,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch05.html,https://learning.oreilly.com/library/view/-/9781492034131/ch05.html#fcd6993e-ca9e-4fc8-a3ed-107f6c2a801f,"Labels come from two sources, instrumentation labels and target labels.",
Prometheus: Up & Running,5. Labels,2019-08-28,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch05.html,https://learning.oreilly.com/library/view/-/9781492034131/ch05.html#b108ae9f-1c51-4247-a7c5-05df7176082d,"Labels are key-value pairs associated with time series that, in addition to the metric name, uniquely identify them. That’s a bit of a mouthful, so let’s look at an example.",
Prometheus: Up & Running,4. Exposition,2019-08-28,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch04.html,https://learning.oreilly.com/library/view/-/9781492034131/ch04.html#5f4ef01e-ec19-492f-b547-d8684f0853cc,Promtool is a utility included with Prometheus that among other things can verify that your metric output is valid and perform lint checks.,
Prometheus: Up & Running,4. Exposition,2019-08-28,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch04.html,https://learning.oreilly.com/library/view/-/9781492034131/ch04.html#f2ed6b15-f964-4214-a05a-c6fc40985d65,"Exposition format for a gauge, counter, summary, and histogram",Copy
Prometheus: Up & Running,4. Exposition,2019-08-28,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch04.html,https://learning.oreilly.com/library/view/-/9781492034131/ch04.html#5b4ef415-f0ce-4e27-9b1c-624659b0c5e4,"TYPE is one of counter, gauge, summary, histogram, or untyped.",
Prometheus: Up & Running,4. Exposition,2019-08-28,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch04.html,https://learning.oreilly.com/library/view/-/9781492034131/ch04.html#8804f18b-2a92-4c5e-b461-10f12b145177,More complete output would include the HELP and TYPE of the metrics as shown in Example 4-15.,
Prometheus: Up & Running,4. Exposition,2019-08-28,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch04.html,https://learning.oreilly.com/library/view/-/9781492034131/ch04.html#725fbaa3-8619-4c1b-9b1f-28296fe117be,"Multiple labels are separated by commas, and it is okay to have a trailing comma before the closing brace.",
Prometheus: Up & Running,4. Exposition,2019-08-28,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch04.html,https://learning.oreilly.com/library/view/-/9781492034131/ch04.html#715246c8-5866-4e05-aa9c-fcd40d3e1d0a,"You can download the Pushgateway from the Prometheus download page. It is an exporter that runs by default on port 9091, and Prometheus should be set up to scrape it.",
Prometheus: Up & Running,4. Exposition,2019-08-28,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch04.html,https://learning.oreilly.com/library/view/-/9781492034131/ch04.html#cebf5c0d-87d1-4397-bc0a-bd3129532982,"Exposition to Prometheus is done over HTTP. Usually you expose metrics under the /metrics path, and the request is handled for you by a client library.",
Prometheus: Up & Running,4. Exposition,2019-08-28,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch04.html,https://learning.oreilly.com/library/view/-/9781492034131/ch04.html#de94c716-9876-41a2-ac15-f082348ef124,The process of making metrics available to Prometheus is known as exposition.,
Prometheus: Up & Running,3. Instrumentation,2019-08-27,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch03.html,https://learning.oreilly.com/library/view/-/9781492034131/ch03.html#75aab9c1-5e77-4f0d-a878-385a2afc1be3,"As a general rule, ratios typically go from 0…1 and percentages go from 0…100.",
Prometheus: Up & Running,3. Instrumentation,2019-08-27,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch03.html,https://learning.oreilly.com/library/view/-/9781492034131/ch03.html#684c07c6-b2c6-44be-b99d-2c599b508222,"You should prefer using unprefixed base units such as seconds, bytes, and ratios",
Prometheus: Up & Running,3. Instrumentation,2019-08-27,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch03.html,https://learning.oreilly.com/library/view/-/9781492034131/ch03.html#08132b4f-bede-4720-8e81-df5e02cd8945,"The _total, the _count, _sum, and _bucket suffixes are used by the counter, summary, and histogram metrics. Aside from always having a _total suffix on counters, you should avoid putting these suffixes on the end of your metric names to avoid confusion.",
Prometheus: Up & Running,3. Instrumentation,2019-08-27,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch03.html,https://learning.oreilly.com/library/view/-/9781492034131/ch03.html#1a41710d-eecd-4078-b277-09be2b9ea173,The overall structure of a metric name is generally library_name_unit_suffix.,
Prometheus: Up & Running,3. Instrumentation,2019-08-27,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch03.html,https://learning.oreilly.com/library/view/-/9781492034131/ch03.html#d8b0ecf6-55b1-46ff-b1e6-1efe66cc8a7b,"Idempotency is the property that if you do something more than once, it has the same result as if it were only done once. This is a useful property for batch jobs as it means handling a failed job is simply a matter of retrying, so you don’t have to worry as much about individual failures.",
Prometheus: Up & Running,3. Instrumentation,2019-08-27,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch03.html,https://learning.oreilly.com/library/view/-/9781492034131/ch03.html#5a69bd87-2f77-4836-86f1-b753a3e25095,"These metrics are also known as the USE method for Utilisation, Saturation, and Errors. Utilisation is how full your service is, saturation is the amount of queued work, and errors is self-explanatory.",Offline systems
Prometheus: Up & Running,3. Instrumentation,2019-08-27,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch03.html,https://learning.oreilly.com/library/view/-/9781492034131/ch03.html#9f9e4736-5dae-4a6e-9195-eb3520afa290,"Having request rate, latency, and error rate metrics is sometimes called the RED method, for Rate, Errors, and Duration.",
Prometheus: Up & Running,3. Instrumentation,2019-08-27,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch03.html,https://learning.oreilly.com/library/view/-/9781492034131/ch03.html#d9798893-3f94-44fe-9dba-4f993dc7b017,"Broadly speaking, there are three types of services, each with their own key metrics: online-serving systems, offline-serving systems, and batch job",
Prometheus: Up & Running,3. Instrumentation,2019-08-27,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch03.html,https://learning.oreilly.com/library/view/-/9781492034131/ch03.html#829238d0-6581-4441-8c1c-ddb049025921,"histogram_quantile(0.95, rate(hello_world_latency_seconds_bucket[1m]))",
Prometheus: Up & Running,3. Instrumentation,2019-08-27,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch03.html,https://learning.oreilly.com/library/view/-/9781492034131/ch03.html#b787cd91-f4f2-496f-8dfa-072fd80d7ed8,"histogram has a set of buckets, such as 1 ms, 10 ms, and 25 ms, that track the number of events that fall into each bucket. The histogram_quantile PromQL function can calculate a quantile from the buckets.",
Prometheus: Up & Running,3. Instrumentation,2019-08-27,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch03.html,https://learning.oreilly.com/library/view/-/9781492034131/ch03.html#07e87e95-0821-43cc-b59d-5dffebd1a392,"hello_world_latency_seconds_sum is the sum of the values passed to observe, so rate(hello_world_latency_seconds_sum[1m]) is the amount of time spent responding to requests per second.

If you divide these two expressions you get the average latency over the last minute",
Prometheus: Up & Running,3. Instrumentation,2019-08-27,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch03.html,https://learning.oreilly.com/library/view/-/9781492034131/ch03.html#ca27257d-110b-46c8-9f2e-1805a1ebe01b,"You may have noticed that the example counter metrics all ended with _total, while there is no such suffix on gauges. This is a convention within Prometheus that makes it easier to identify what type of metric you are working with.",
Prometheus: Up & Running,3. Instrumentation,2019-08-27,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch03.html,https://learning.oreilly.com/library/view/-/9781492034131/ch03.html#6cdff08d-e003-40f6-8edf-41397b5d79b4,"Gauges have three main methods you can use: inc,4 dec, and set. Similar to the methods on counters, inc and dec default to changing a gauge’s value by one.",
Prometheus: Up & Running,3. Instrumentation,2019-08-27,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch03.html,https://learning.oreilly.com/library/view/-/9781492034131/ch03.html#aa700615-ba3c-41bf-a9ac-25a77ddc0688,You can also use count_exceptions as a function decorator:,
Prometheus: Up & Running,3. Instrumentation,2019-08-27,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch03.html,https://learning.oreilly.com/library/view/-/9781492034131/ch03.html#8ed0122b-b2d6-4f7f-bb77-11ad6c766c62,"count_exceptions will take care of passing the exception up by raising it, so it does not interfere with application logic",
Prometheus: Up & Running,2. Getting Started with Prometheus,2019-08-26,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch02.html,https://learning.oreilly.com/library/view/-/9781492034131/ch02.html#76608a33-e571-4a68-873d-2c437c028274,"You can now access the Alertmanager in your browser at http://localhost:9093/ where you will see your firing alert,",
Prometheus: Up & Running,2. Getting Started with Prometheus,2019-08-26,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch02.html,https://learning.oreilly.com/library/view/-/9781492034131/ch02.html#a1a92c2d-8b5b-4f7b-bf5b-17beb2052e14,"Now that you have a firing alert, you need an Alertmanager to do something with it. From https://prometheus.io/download/,",
Prometheus: Up & Running,2. Getting Started with Prometheus,2019-08-26,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch02.html,https://learning.oreilly.com/library/view/-/9781492034131/ch02.html#f112614d-5454-41de-8571-67761826ff5b,"Next, create a new rules.yml file",
Prometheus: Up & Running,2. Getting Started with Prometheus,2019-08-26,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch02.html,https://learning.oreilly.com/library/view/-/9781492034131/ch02.html#3f529249-4ff9-4172-bebd-099bfd8238da,Alertmanager,Need to add config for alert ingestion
Prometheus: Up & Running,2. Getting Started with Prometheus,2019-08-26,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch02.html,https://learning.oreilly.com/library/view/-/9781492034131/ch02.html#a1d399d8-8620-4f75-95b1-33a9411c2ac3,"you need to add this expression in an alerting rule in Prometheus. I’m also going to jump ahead a little, and have you tell Prometheus which Alertmanager it will be talking to. You will need to expand your prometheus.yml",
Prometheus: Up & Running,2. Getting Started with Prometheus,2019-08-26,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch02.html,https://learning.oreilly.com/library/view/-/9781492034131/ch02.html#095db349-9e56-43a1-b4fe-e293b60e57dd,"If you evaluate up == 0 in the expression browser, only the down instance is returned",
Prometheus: Up & Running,2. Getting Started with Prometheus,2019-08-26,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch02.html,https://learning.oreilly.com/library/view/-/9781492034131/ch02.html#2aa06e61-5448-45a1-8739-a888aab02209,"There are two parts to alerting. First, adding alerting rules to Prometheus, defining the logic of what constitutes an alert. Second, the Alertmanager converts firing alerts into notifications, such as emails, pages, and chat messages.",
Prometheus: Up & Running,2. Getting Started with Prometheus,2019-08-26,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch02.html,https://learning.oreilly.com/library/view/-/9781492034131/ch02.html#121a57c9-1d9a-4e04-9be8-0f8c20909a5a,"You can graph the memory usage of just the Node exporters with process_resident_memory_bytes{job=""node""}. The job=""node"" is called a label matcher, and it restricts the metrics that are returned",
Prometheus: Up & Running,2. Getting Started with Prometheus,2019-08-26,https://learning.oreilly.com/library/view/-/9781492034131/,https://learning.oreilly.com/library/view/-/9781492034131/ch02.html,https://learning.oreilly.com/library/view/-/9781492034131/ch02.html#2e75a2d5-7a61-4f8c-ad14-d1f6e353c115,Restart Prometheus to pick up the new configuration by using Ctrl-C to shut it down and then start it again.6 If you look at the Targets page you should now see two targets,
